objectID,isHighlight,accessionNumber,accessionYear,isPublicDomain,primaryImage,primaryImageSmall,additionalImages,constituents,department,objectName,title,culture,period,dynasty,reign,portfolio,artistRole,artistPrefix,artistDisplayName,artistDisplayBio,artistSuffix,artistAlphaSort,artistNationality,artistBeginDate,artistEndDate,artistGender,artistWikidata_URL,artistULAN_URL,objectDate,objectBeginDate,objectEndDate,medium,dimensions,measurements,creditLine,geographyType,city,state,county,country,region,subregion,locale,locus,excavation,river,classification,rightsAndReproduction,linkResource,metadataDate,repository,objectURL,tags,objectWikidata_URL,isTimelineWork,GalleryNumber
435872,False,29.100.67,1929,True,https://images.metmuseum.org/CRDImages/ep/original/DT1029.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT1029.jpg,[],"[{'constituentID': 161761, 'role': 'Artist', 'name': 'Paul Cézanne', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500004793', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q35548', 'gender': ''}]",European Paintings,Painting,The Gulf of Marseilles Seen from L'Estaque,,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839,1906,,https://www.wikidata.org/wiki/Q35548,http://vocab.getty.edu/page/ulan/500004793,ca. 1885,1880,1890,Oil on canvas,28 3/4 x 39 1/2 in. (73 x 100.3 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 73, 'Width': 100.3}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 11.43, 'Height': 101.6002, 'Width': 128.2703}}]","H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,,2023-10-18T04:55:33.33Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435872,"[{'term': 'Towns', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300008375', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3957'}, {'term': 'Seas', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300008694', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q165'}]",https://www.wikidata.org/wiki/Q18654821,True,826
435873,False,29.100.65,1929,True,https://images.metmuseum.org/CRDImages/ep/original/DT1938.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT1938.jpg,[],"[{'constituentID': 161761, 'role': 'Artist', 'name': 'Paul Cézanne', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500004793', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q35548', 'gender': ''}]",European Paintings,Painting,Gustave Boyer (b. 1840) in a Straw Hat,,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839,1906,,https://www.wikidata.org/wiki/Q35548,http://vocab.getty.edu/page/ulan/500004793,1870–71,1870,1871,"Oil on paper, laid down on canvas",21 5/8 x 15 1/4 in. (54.9 x 38.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 54.9, 'Width': 38.7}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 8.255, 'Height': 74.9301, 'Width': 59.6901}}]","H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,,2023-11-04T04:56:37.257Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435873,"[{'term': 'Men', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025928', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8441'}, {'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}]",https://www.wikidata.org/wiki/Q19905398,False,826
435874,False,1993.400.2,1993,True,https://images.metmuseum.org/CRDImages/ep/original/DT1943.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT1943.jpg,[],"[{'constituentID': 161761, 'role': 'Artist', 'name': 'Paul Cézanne', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500004793', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q35548', 'gender': ''}]",European Paintings,Painting,The House with the Cracked Walls,,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839,1906,,https://www.wikidata.org/wiki/Q35548,http://vocab.getty.edu/page/ulan/500004793,1892–94,1892,1894,Oil on canvas,31 1/2 x 25 1/4 in. (80 x 64.1 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 80, 'Width': 64.1}}]","The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 1993, Bequest of Walter H. Annenberg, 2002",,,,,,,,,,,,Paintings,,,2023-11-07T04:56:25.917Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435874,"[{'term': 'Houses', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300005433', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q3947'}, {'term': 'Landscapes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132294', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q191163'}]",https://www.wikidata.org/wiki/Q19905318,False,823
435875,False,61.101.2,1961,True,https://images.metmuseum.org/CRDImages/ep/original/DP317780.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP317780.jpg,[],"[{'constituentID': 161761, 'role': 'Artist', 'name': 'Paul Cézanne', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500004793', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q35548', 'gender': ''}]",European Paintings,Painting,"Madame Cézanne (Hortense Fiquet, 1850–1922) in the Conservatory",,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839,1906,,https://www.wikidata.org/wiki/Q35548,http://vocab.getty.edu/page/ulan/500004793,1891,1891,1891,Oil on canvas,36 1/4 x 28 3/4 in. (92.1 x 73 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 92.1, 'Width': 73}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 10.16, 'Height': 119.3802, 'Width': 102.8702}}, {'elementName': 'Other', 'elementDescription': 'plexi', 'elementMeasurements': {'Height': 92.07519, 'Width': 74.29515}}]","Bequest of Stephen C. Clark, 1960",,,,,,,,,,,,Paintings,,,2023-11-04T04:56:37.257Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435875,"[{'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q11802629,False,826
435876,True,62.45,1962,True,https://images.metmuseum.org/CRDImages/ep/original/DP320128.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP320128.jpg,[],"[{'constituentID': 161761, 'role': 'Artist', 'name': 'Paul Cézanne', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500004793', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q35548', 'gender': ''}]",European Paintings,Painting,"Madame Cézanne (Hortense Fiquet, 1850–1922) in a Red Dress",,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839,1906,,https://www.wikidata.org/wiki/Q35548,http://vocab.getty.edu/page/ulan/500004793,1888–90,1888,1890,Oil on canvas,45 7/8 × 35 1/4 in. (116.5 × 89.5 cm),"[{'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 8.255016, 'Height': 142.2403, 'Width': 115.88773}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 116.5, 'Width': 89.5}}]","The Mr. and Mrs. Henry Ittleson Jr. Purchase Fund, 1962",,,,,,,,,,,,Paintings,,,2023-11-04T04:56:37.257Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435876,"[{'term': 'Portraits', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015637', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q134307'}, {'term': 'Women', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300025943', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q467'}]",https://www.wikidata.org/wiki/Q20167086,False,826
435877,False,29.100.64,1929,True,https://images.metmuseum.org/CRDImages/ep/original/DP-20099-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-20099-001.jpg,[],"[{'constituentID': 161761, 'role': 'Artist', 'name': 'Paul Cézanne', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500004793', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q35548', 'gender': ''}]",European Paintings,Painting,Mont Sainte-Victoire and the Viaduct of the Arc River Valley,,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839,1906,,https://www.wikidata.org/wiki/Q35548,http://vocab.getty.edu/page/ulan/500004793,1882–85,1882,1885,Oil on canvas,25 3/4 x 32 1/8 in. (65.4 x 81.6 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 65.4, 'Width': 81.6}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 8.89, 'Height': 87.6302, 'Width': 100.9652}}]","H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,,2023-10-18T04:55:33.33Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435877,"[{'term': 'Bridges', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300386855', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q12280'}, {'term': 'Mountains', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300008795', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8502'}, {'term': 'Landscapes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132294', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q191163'}]",https://www.wikidata.org/wiki/Q6903107,True,826
435878,False,1994.420,1994,True,https://images.metmuseum.org/CRDImages/ep/original/77J_045R2M.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/77J_045R2M.jpg,[],"[{'constituentID': 161761, 'role': 'Artist', 'name': 'Paul Cézanne', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500004793', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q35548', 'gender': ''}]",European Paintings,Painting,Mont Sainte-Victoire,,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839,1906,,https://www.wikidata.org/wiki/Q35548,http://vocab.getty.edu/page/ulan/500004793,ca. 1902–6,1902,1906,Oil on canvas,22 1/2 x 38 1/4 in. (57.2 x 97.2 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 57.2, 'Width': 97.2}}]","The Walter H. and Leonore Annenberg Collection, Gift of Walter H. and Leonore Annenberg, 1994, Bequest of Walter H. Annenberg, 2002",,,,,,,,,,,,Paintings,,,2023-10-18T04:55:33.33Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435878,"[{'term': 'Mountains', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300008795', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q8502'}, {'term': 'Landscapes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132294', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q191163'}]",https://www.wikidata.org/wiki/Q19911958,False,823
435879,False,61.101.5,1961,True,https://images.metmuseum.org/CRDImages/ep/original/DT1492.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT1492.jpg,[],"[{'constituentID': 161761, 'role': 'Artist', 'name': 'Paul Cézanne', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500004793', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q35548', 'gender': ''}]",European Paintings,Painting,The Pool at Jas de Bouffan,,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839,1906,,https://www.wikidata.org/wiki/Q35548,http://vocab.getty.edu/page/ulan/500004793,ca. 1885–86,1885,1886,Oil on canvas,25 1/2 x 31 7/8 in. (64.8 x 81 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 64.8, 'Width': 81}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 10.795, 'Height': 90.8052, 'Width': 106.0452}}]","Bequest of Stephen C. Clark, 1960",,,,,,,,,,,,Paintings,,,2023-11-22T04:56:59.923Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435879,"[{'term': 'Gardens', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300008090', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1107656'}, {'term': 'Landscapes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132294', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q191163'}]",https://www.wikidata.org/wiki/Q19911855,False,826
435880,False,29.100.194,1929,True,https://images.metmuseum.org/CRDImages/ep/original/DP-23704-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-23704-001.jpg,[],"[{'constituentID': 161761, 'role': 'Artist', 'name': 'Paul Cézanne', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500004793', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q35548', 'gender': ''}]",European Paintings,Painting,Rocks at Fontainebleau,,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839,1906,,https://www.wikidata.org/wiki/Q35548,http://vocab.getty.edu/page/ulan/500004793,1890s,1890,1899,Oil on canvas,28 7/8 x 36 3/8 in. (73.3 x 92.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 73.3, 'Width': 92.4}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 6.985, 'Height': 102.8702, 'Width': 120.6502}}, {'elementName': 'Rabbet', 'elementDescription': 'Glazing', 'elementMeasurements': {'Depth': 0.47625095, 'Height': 74.93015, 'Width': 94.29769}}]","H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,,2023-11-17T04:57:18.463Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435880,"[{'term': 'Landscapes', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132294', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q191163'}, {'term': 'Forests', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300387598', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q4421'}]",https://www.wikidata.org/wiki/Q19911856,False,619
435881,False,61.101.4,1961,True,https://images.metmuseum.org/CRDImages/ep/original/DP-20100-001.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-20100-001.jpg,[],"[{'constituentID': 161761, 'role': 'Artist', 'name': 'Paul Cézanne', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500004793', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q35548', 'gender': ''}]",European Paintings,Painting,Still Life with a Ginger Jar and Eggplants,,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839,1906,,https://www.wikidata.org/wiki/Q35548,http://vocab.getty.edu/page/ulan/500004793,1893–94,1893,1894,Oil on canvas,28 1/2 x 36 in. (72.4 x 91.4 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 72.4, 'Width': 91.4}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 12.7, 'Height': 97.7902, 'Width': 116.8402}}, {'elementName': 'Other', 'elementDescription': 'plexi', 'elementMeasurements': {'Height': 73.66015, 'Width': 93.02769}}]","Bequest of Stephen C. Clark, 1960",,,,,,,,,,,,Paintings,,,2023-11-04T04:56:37.257Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435881,"[{'term': 'Fruit', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300011868', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1364'}, {'term': 'Eggplants', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300311491', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q12533094'}, {'term': 'Still Life', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015638', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q170571'}]",https://www.wikidata.org/wiki/Q20167092,True,826
435882,True,51.112.1,1951,True,https://images.metmuseum.org/CRDImages/ep/original/DT47.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DT47.jpg,[],"[{'constituentID': 161761, 'role': 'Artist', 'name': 'Paul Cézanne', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500004793', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q35548', 'gender': ''}]",European Paintings,Painting,Still Life with Apples and a Pot of Primroses,,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839,1906,,https://www.wikidata.org/wiki/Q35548,http://vocab.getty.edu/page/ulan/500004793,ca. 1890,1885,1895,Oil on canvas,28 3/4 x 36 3/8 in. (73 x 92.4 cm),"[{'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 11.43, 'Height': 106.0452, 'Width': 124.4602}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 73, 'Width': 92.4}}]","Bequest of Sam A. Lewisohn, 1951",,,,,,,,,,,,Paintings,,,2023-10-18T04:55:33.33Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435882,"[{'term': 'Apples', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300266417', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q89'}, {'term': 'Flowers', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300132399', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q506'}, {'term': 'Still Life', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015638', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q170571'}]",https://www.wikidata.org/wiki/Q19904841,True,826
435883,False,61.101.3,1961,True,https://images.metmuseum.org/CRDImages/ep/original/DP-14936-049.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP-14936-049.jpg,[],"[{'constituentID': 161761, 'role': 'Artist', 'name': 'Paul Cézanne', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500004793', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q35548', 'gender': ''}]",European Paintings,Painting,Still Life with Apples and Pears,,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839,1906,,https://www.wikidata.org/wiki/Q35548,http://vocab.getty.edu/page/ulan/500004793,ca. 1891–92,1891,1892,Oil on canvas,17 5/8 x 23 1/8 in. (44.8 x 58.7 cm),"[{'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 10.795, 'Height': 66.6751, 'Width': 81.2802}}, {'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 44.8, 'Width': 58.7}}]","Bequest of Stephen C. Clark, 1960",,,,,,,,,,,,Paintings,,,2023-11-04T04:56:37.257Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435883,"[{'term': 'Apples', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300266417', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q89'}, {'term': 'Pears', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300375178', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q13099586'}, {'term': 'Still Life', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015638', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q170571'}]",https://www.wikidata.org/wiki/Q19911925,False,826
435884,False,29.100.66,1929,True,https://images.metmuseum.org/CRDImages/ep/original/DP130322.jpg,https://images.metmuseum.org/CRDImages/ep/web-large/DP130322.jpg,[],"[{'constituentID': 161761, 'role': 'Artist', 'name': 'Paul Cézanne', 'constituentULAN_URL': 'http://vocab.getty.edu/page/ulan/500004793', 'constituentWikidata_URL': 'https://www.wikidata.org/wiki/Q35548', 'gender': ''}]",European Paintings,Painting,"Still Life with Jar, Cup, and Apples",,,,,,Artist,,Paul Cézanne,"French, Aix-en-Provence 1839–1906 Aix-en-Provence",,"Cézanne, Paul",French,1839,1906,,https://www.wikidata.org/wiki/Q35548,http://vocab.getty.edu/page/ulan/500004793,ca. 1877,1872,1882,Oil on canvas,23 7/8 x 29 in. (60.6 x 73.7 cm),"[{'elementName': 'Overall', 'elementDescription': None, 'elementMeasurements': {'Height': 60.6, 'Width': 73.7}}, {'elementName': 'Frame', 'elementDescription': None, 'elementMeasurements': {'Depth': 10.795, 'Height': 86.3602, 'Width': 100.3302}}, {'elementName': 'Other', 'elementDescription': None, 'elementMeasurements': {'Height': 62.230125, 'Width': 75.24765}}]","H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929",,,,,,,,,,,,Paintings,,,2023-11-04T04:56:37.257Z,"Metropolitan Museum of Art, New York, NY",https://www.metmuseum.org/art/collection/search/435884,"[{'term': 'Apples', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300266417', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q89'}, {'term': 'Still Life', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300015638', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q170571'}, {'term': 'Cups', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300043202', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q81727'}, {'term': 'Jars', 'AAT_URL': 'http://vocab.getty.edu/page/aat/300195347', 'Wikidata_URL': 'https://www.wikidata.org/wiki/Q1207302'}]",https://www.wikidata.org/wiki/Q19911857,True,826
